r, offset_x, offset_y, offset_z
0.005, 0.0248007, 0.000573824, 0.0843847
0.005, 0.0248007, 0.000573824, 0.0943847
0.005, 0.0248007, 0.000573824, 0.104385
0.005, 0.0248007, 0.000573824, 0.114385
0.005, 0.0248007, 0.0105738, 0.0843847
0.005, 0.0248007, 0.0105738, 0.0943847
0.005, 0.0248007, 0.0105738, 0.104385
0.005, 0.0248007, 0.0105738, 0.114385
0.005, 0.0248007, 0.0205738, 0.0943847
0.005, 0.0248007, 0.0205738, 0.104385
0.005, 0.0248007, 0.0205738, 0.114385
0.005, 0.0248007, 0.0305738, 0.104385
0.005, 0.0248007, 0.0305738, 0.114385
0.005, 0.0248007, 0.0405738, 0.104385
0.005, 0.0248007, 0.0405738, 0.114385
0.005, 0.0248007, 0.0505738, 0.104385
0.005, 0.0248007, 0.0505738, 0.114385
0.005, 0.0248007, 0.0605738, 0.104385
0.005, 0.0248007, 0.0605738, 0.114385
0.005, 0.0248007, 0.0705738, 0.104385
0.005, 0.0248007, 0.0705738, 0.114385
0.005, 0.0248007, 0.0805738, 0.104385
0.005, 0.0248007, 0.0805738, 0.114385
0.005, 0.0248007, 0.0905738, 0.0943847
0.005, 0.0348007, -0.0394262, 0.0743847
0.005, 0.0348007, -0.0394262, 0.0843847
0.005, 0.0348007, -0.0394262, 0.0943847
0.005, 0.0348007, -0.0294262, 0.0743847
0.005, 0.0348007, -0.0294262, 0.0843847
0.005, 0.0348007, -0.0294262, 0.0943847
0.005, 0.0348007, -0.0194262, 0.0743847
0.005, 0.0348007, -0.0194262, 0.0843847
0.005, 0.0348007, -0.0194262, 0.0943847
0.005, 0.0348007, -0.0194262, 0.104385
0.005, 0.0348007, -0.00942618, 0.0743847
0.005, 0.0348007, -0.00942618, 0.0843847
0.005, 0.0348007, -0.00942618, 0.0943847
0.005, 0.0348007, -0.00942618, 0.104385
0.005, 0.0348007, -0.00942618, 0.114385
0.005, 0.0348007, 0.000573824, 0.0743847
0.005, 0.0348007, 0.000573824, 0.0843847
0.005, 0.0348007, 0.000573824, 0.0943847
0.005, 0.0348007, 0.000573824, 0.104385
0.005, 0.0348007, 0.000573824, 0.114385
0.005, 0.0348007, 0.0105738, 0.0843847
0.005, 0.0348007, 0.0105738, 0.0943847
0.005, 0.0348007, 0.0105738, 0.104385
0.005, 0.0348007, 0.0105738, 0.114385
0.005, 0.0348007, 0.0205738, 0.0943847
0.005, 0.0348007, 0.0205738, 0.104385
0.005, 0.0348007, 0.0205738, 0.114385
0.005, 0.0348007, 0.0305738, 0.0943847
0.005, 0.0348007, 0.0305738, 0.104385
0.005, 0.0348007, 0.0305738, 0.114385
0.005, 0.0348007, 0.0405738, 0.104385
0.005, 0.0348007, 0.0405738, 0.114385
0.005, 0.0348007, 0.0405738, 0.124385
0.005, 0.0348007, 0.0505738, 0.104385
0.005, 0.0348007, 0.0505738, 0.114385
0.005, 0.0348007, 0.0605738, 0.104385
0.005, 0.0348007, 0.0605738, 0.114385
0.005, 0.0348007, 0.0705738, 0.104385
0.005, 0.0348007, 0.0705738, 0.114385
0.005, 0.0348007, 0.0805738, 0.104385
0.005, 0.0348007, 0.0805738, 0.114385
0.005, 0.0348007, 0.0905738, 0.104385
0.005, 0.0348007, 0.0905738, 0.114385
0.005, 0.0348007, 0.100574, 0.104385
0.005, 0.0348007, 0.100574, 0.114385
0.005, 0.0448007, -0.0394262, 0.0843847
0.005, 0.0448007, -0.0394262, 0.0943847
0.005, 0.0448007, -0.0294262, 0.0743847
0.005, 0.0448007, -0.0294262, 0.0843847
0.005, 0.0448007, -0.0294262, 0.0943847
0.005, 0.0448007, -0.0294262, 0.104385
0.005, 0.0448007, -0.0194262, 0.0743847
0.005, 0.0448007, -0.0194262, 0.0843847
0.005, 0.0448007, -0.0194262, 0.0943847
0.005, 0.0448007, -0.0194262, 0.104385
0.005, 0.0448007, -0.0194262, 0.114385
0.005, 0.0448007, -0.00942618, 0.0643847
0.005, 0.0448007, -0.00942618, 0.0743847
0.005, 0.0448007, -0.00942618, 0.0843847
0.005, 0.0448007, -0.00942618, 0.0943847
0.005, 0.0448007, -0.00942618, 0.104385
0.005, 0.0448007, -0.00942618, 0.114385
0.005, 0.0448007, 0.000573824, 0.0743847
0.005, 0.0448007, 0.000573824, 0.0843847
0.005, 0.0448007, 0.000573824, 0.0943847
0.005, 0.0448007, 0.000573824, 0.104385
0.005, 0.0448007, 0.000573824, 0.114385
0.005, 0.0448007, 0.0105738, 0.0843847
0.005, 0.0448007, 0.0105738, 0.0943847
0.005, 0.0448007, 0.0105738, 0.104385
0.005, 0.0448007, 0.0105738, 0.114385
0.005, 0.0448007, 0.0105738, 0.124385
0.005, 0.0448007, 0.0205738, 0.0943847
0.005, 0.0448007, 0.0205738, 0.104385
0.005, 0.0448007, 0.0205738, 0.114385
0.005, 0.0448007, 0.0305738, 0.0943847
0.005, 0.0448007, 0.0305738, 0.104385
0.005, 0.0448007, 0.0305738, 0.114385
0.005, 0.0448007, 0.0305738, 0.124385
0.005, 0.0448007, 0.0405738, 0.104385
0.005, 0.0448007, 0.0405738, 0.114385
0.005, 0.0448007, 0.0405738, 0.124385
0.005, 0.0448007, 0.0505738, 0.104385
0.005, 0.0448007, 0.0505738, 0.114385
0.005, 0.0448007, 0.0505738, 0.124385
0.005, 0.0448007, 0.0605738, 0.104385
0.005, 0.0448007, 0.0605738, 0.114385
0.005, 0.0448007, 0.0705738, 0.104385
0.005, 0.0448007, 0.0705738, 0.114385
0.005, 0.0448007, 0.0805738, 0.104385
0.005, 0.0448007, 0.0805738, 0.114385
0.005, 0.0448007, 0.0905738, 0.104385
0.005, 0.0448007, 0.0905738, 0.114385
0.005, 0.0448007, 0.100574, 0.104385
0.005, 0.0448007, 0.110574, 0.0943847
0.005, 0.0448007, 0.110574, 0.104385
0.005, 0.0448007, 0.120574, 0.0843847
0.005, 0.0448007, 0.120574, 0.0943847
0.005, 0.0548007, -0.0494262, 0.0843847
0.005, 0.0548007, -0.0394262, 0.0843847
0.005, 0.0548007, -0.0394262, 0.0943847
0.005, 0.0548007, -0.0294262, 0.0743847
0.005, 0.0548007, -0.0294262, 0.0843847
0.005, 0.0548007, -0.0294262, 0.0943847
0.005, 0.0548007, -0.0294262, 0.104385
0.005, 0.0548007, -0.0194262, 0.0743847
0.005, 0.0548007, -0.0194262, 0.0843847
0.005, 0.0548007, -0.0194262, 0.0943847
0.005, 0.0548007, -0.0194262, 0.104385
0.005, 0.0548007, -0.00942618, 0.0743847
0.005, 0.0548007, -0.00942618, 0.0843847
0.005, 0.0548007, -0.00942618, 0.0943847
0.005, 0.0548007, -0.00942618, 0.104385
0.005, 0.0548007, -0.00942618, 0.114385
0.005, 0.0548007, 0.000573824, 0.0743847
0.005, 0.0548007, 0.000573824, 0.0843847
0.005, 0.0548007, 0.000573824, 0.0943847
0.005, 0.0548007, 0.000573824, 0.104385
0.005, 0.0548007, 0.000573824, 0.114385
0.005, 0.0548007, 0.0105738, 0.0743847
0.005, 0.0548007, 0.0105738, 0.0843847
0.005, 0.0548007, 0.0105738, 0.0943847
0.005, 0.0548007, 0.0105738, 0.104385
0.005, 0.0548007, 0.0105738, 0.114385
0.005, 0.0548007, 0.0205738, 0.0843847
0.005, 0.0548007, 0.0205738, 0.0943847
0.005, 0.0548007, 0.0205738, 0.104385
0.005, 0.0548007, 0.0205738, 0.114385
0.005, 0.0548007, 0.0205738, 0.124385
0.005, 0.0548007, 0.0305738, 0.0943847
0.005, 0.0548007, 0.0305738, 0.104385
0.005, 0.0548007, 0.0305738, 0.114385
0.005, 0.0548007, 0.0305738, 0.124385
0.005, 0.0548007, 0.0405738, 0.0943847
0.005, 0.0548007, 0.0405738, 0.104385
0.005, 0.0548007, 0.0405738, 0.114385
0.005, 0.0548007, 0.0405738, 0.124385
0.005, 0.0548007, 0.0505738, 0.104385
0.005, 0.0548007, 0.0505738, 0.114385
0.005, 0.0548007, 0.0505738, 0.124385
0.005, 0.0548007, 0.0605738, 0.104385
0.005, 0.0548007, 0.0605738, 0.114385
0.005, 0.0548007, 0.0705738, 0.104385
0.005, 0.0548007, 0.0705738, 0.114385
0.005, 0.0548007, 0.0805738, 0.104385
0.005, 0.0548007, 0.0805738, 0.114385
0.005, 0.0548007, 0.0905738, 0.104385
0.005, 0.0548007, 0.0905738, 0.114385
0.005, 0.0548007, 0.100574, 0.0943847
0.005, 0.0548007, 0.100574, 0.104385
0.005, 0.0548007, 0.110574, 0.0943847
0.005, 0.0548007, 0.110574, 0.104385
0.005, 0.0548007, 0.120574, 0.0843847
0.005, 0.0548007, 0.120574, 0.0943847
0.005, 0.0548007, 0.130574, 0.0743847
0.005, 0.0548007, 0.130574, 0.0843847
0.005, 0.0548007, 0.140574, 0.0743847
0.005, 0.0648007, -0.0494262, 0.0843847
0.005, 0.0648007, -0.0394262, 0.0843847
0.005, 0.0648007, -0.0394262, 0.0943847
0.005, 0.0648007, -0.0294262, 0.0743847
0.005, 0.0648007, -0.0294262, 0.0843847
0.005, 0.0648007, -0.0294262, 0.0943847
0.005, 0.0648007, -0.0294262, 0.104385
0.005, 0.0648007, -0.0194262, 0.0743847
0.005, 0.0648007, -0.0194262, 0.0843847
0.005, 0.0648007, -0.0194262, 0.0943847
0.005, 0.0648007, -0.0194262, 0.104385
0.005, 0.0648007, -0.00942618, 0.0743847
0.005, 0.0648007, -0.00942618, 0.0843847
0.005, 0.0648007, -0.00942618, 0.0943847
0.005, 0.0648007, -0.00942618, 0.104385
0.005, 0.0648007, -0.00942618, 0.114385
0.005, 0.0648007, 0.000573824, 0.0743847
0.005, 0.0648007, 0.000573824, 0.0843847
0.005, 0.0648007, 0.000573824, 0.0943847
0.005, 0.0648007, 0.000573824, 0.104385
0.005, 0.0648007, 0.000573824, 0.114385
0.005, 0.0648007, 0.0105738, 0.0743847
0.005, 0.0648007, 0.0105738, 0.0843847
0.005, 0.0648007, 0.0105738, 0.0943847
0.005, 0.0648007, 0.0105738, 0.104385
0.005, 0.0648007, 0.0105738, 0.114385
0.005, 0.0648007, 0.0205738, 0.0843847
0.005, 0.0648007, 0.0205738, 0.0943847
0.005, 0.0648007, 0.0205738, 0.104385
0.005, 0.0648007, 0.0205738, 0.114385
0.005, 0.0648007, 0.0205738, 0.124385
0.005, 0.0648007, 0.0305738, 0.0743847
0.005, 0.0648007, 0.0305738, 0.0843847
0.005, 0.0648007, 0.0305738, 0.0943847
0.005, 0.0648007, 0.0305738, 0.104385
0.005, 0.0648007, 0.0305738, 0.114385
0.005, 0.0648007, 0.0305738, 0.124385
0.005, 0.0648007, 0.0405738, 0.0843847
0.005, 0.0648007, 0.0405738, 0.0943847
0.005, 0.0648007, 0.0405738, 0.104385
0.005, 0.0648007, 0.0405738, 0.114385
0.005, 0.0648007, 0.0505738, 0.0943847
0.005, 0.0648007, 0.0505738, 0.104385
0.005, 0.0648007, 0.0505738, 0.114385
0.005, 0.0648007, 0.0605738, 0.0943847
0.005, 0.0648007, 0.0605738, 0.104385
0.005, 0.0648007, 0.0605738, 0.114385
0.005, 0.0648007, 0.0705738, 0.0943847
0.005, 0.0648007, 0.0705738, 0.104385
0.005, 0.0648007, 0.0705738, 0.114385
0.005, 0.0648007, 0.0805738, 0.0943847
0.005, 0.0648007, 0.0805738, 0.104385
0.005, 0.0648007, 0.0805738, 0.114385
0.005, 0.0648007, 0.0905738, 0.0943847
0.005, 0.0648007, 0.0905738, 0.104385
0.005, 0.0648007, 0.100574, 0.0943847
0.005, 0.0648007, 0.100574, 0.104385
0.005, 0.0648007, 0.110574, 0.0843847
0.005, 0.0648007, 0.110574, 0.0943847
0.005, 0.0648007, 0.120574, 0.0743847
0.005, 0.0648007, 0.120574, 0.0843847
0.005, 0.0648007, 0.120574, 0.0943847
0.005, 0.0648007, 0.130574, 0.0743847
0.005, 0.0648007, 0.130574, 0.0843847
0.005, 0.0648007, 0.140574, 0.0643847
0.005, 0.0648007, 0.140574, 0.0743847
0.005, 0.0748007, -0.0394262, 0.0843847
0.005, 0.0748007, -0.0394262, 0.0943847
0.005, 0.0748007, -0.0294262, 0.0743847
0.005, 0.0748007, -0.0294262, 0.0843847
0.005, 0.0748007, -0.0294262, 0.0943847
0.005, 0.0748007, -0.0294262, 0.104385
0.005, 0.0748007, -0.0194262, 0.0743847
0.005, 0.0748007, -0.0194262, 0.0843847
0.005, 0.0748007, -0.0194262, 0.0943847
0.005, 0.0748007, -0.0194262, 0.104385
0.005, 0.0748007, -0.00942618, 0.0743847
0.005, 0.0748007, -0.00942618, 0.0843847
0.005, 0.0748007, -0.00942618, 0.0943847
0.005, 0.0748007, -0.00942618, 0.104385
0.005, 0.0748007, -0.00942618, 0.114385
0.005, 0.0748007, 0.000573824, 0.0743847
0.005, 0.0748007, 0.000573824, 0.0843847
0.005, 0.0748007, 0.000573824, 0.0943847
0.005, 0.0748007, 0.000573824, 0.104385
0.005, 0.0748007, 0.0105738, 0.0743847
0.005, 0.0748007, 0.0105738, 0.0843847
0.005, 0.0748007, 0.0105738, 0.0943847
0.005, 0.0748007, 0.0105738, 0.104385
0.005, 0.0748007, 0.0105738, 0.114385
0.005, 0.0748007, 0.0205738, 0.0743847
0.005, 0.0748007, 0.0205738, 0.0843847
0.005, 0.0748007, 0.0205738, 0.0943847
0.005, 0.0748007, 0.0205738, 0.104385
0.005, 0.0748007, 0.0205738, 0.114385
0.005, 0.0748007, 0.0305738, 0.0743847
0.005, 0.0748007, 0.0305738, 0.0843847
0.005, 0.0748007, 0.0305738, 0.0943847
0.005, 0.0748007, 0.0305738, 0.104385
0.005, 0.0748007, 0.0305738, 0.114385
0.005, 0.0748007, 0.0405738, 0.0843847
0.005, 0.0748007, 0.0405738, 0.0943847
0.005, 0.0748007, 0.0405738, 0.104385
0.005, 0.0748007, 0.0405738, 0.114385
0.005, 0.0748007, 0.0505738, 0.0843847
0.005, 0.0748007, 0.0505738, 0.0943847
0.005, 0.0748007, 0.0505738, 0.104385
0.005, 0.0748007, 0.0505738, 0.114385
0.005, 0.0748007, 0.0605738, 0.0843847
0.005, 0.0748007, 0.0605738, 0.0943847
0.005, 0.0748007, 0.0605738, 0.104385
0.005, 0.0748007, 0.0605738, 0.114385
0.005, 0.0748007, 0.0705738, 0.0943847
0.005, 0.0748007, 0.0705738, 0.104385
0.005, 0.0748007, 0.0705738, 0.114385
0.005, 0.0748007, 0.0805738, 0.0943847
0.005, 0.0748007, 0.0805738, 0.104385
0.005, 0.0748007, 0.0905738, 0.0843847
0.005, 0.0748007, 0.0905738, 0.0943847
0.005, 0.0748007, 0.0905738, 0.104385
0.005, 0.0748007, 0.100574, 0.0843847
0.005, 0.0748007, 0.100574, 0.0943847
0.005, 0.0748007, 0.110574, 0.0743847
0.005, 0.0748007, 0.110574, 0.0843847
0.005, 0.0748007, 0.110574, 0.0943847
0.005, 0.0748007, 0.120574, 0.0643847
0.005, 0.0748007, 0.120574, 0.0743847
0.005, 0.0748007, 0.120574, 0.0843847
0.005, 0.0748007, 0.130574, 0.0643847
0.005, 0.0748007, 0.130574, 0.0743847
0.005, 0.0748007, 0.140574, 0.0643847
0.005, 0.0848007, -0.0394262, 0.0843847
0.005, 0.0848007, -0.0394262, 0.0943847
0.005, 0.0848007, -0.0294262, 0.0743847
0.005, 0.0848007, -0.0294262, 0.0843847
0.005, 0.0848007, -0.0294262, 0.0943847
0.005, 0.0848007, -0.0194262, 0.0743847
0.005, 0.0848007, -0.0194262, 0.0843847
0.005, 0.0848007, -0.0194262, 0.0943847
0.005, 0.0848007, -0.0194262, 0.104385
0.005, 0.0848007, -0.00942618, 0.0743847
0.005, 0.0848007, -0.00942618, 0.0843847
0.005, 0.0848007, -0.00942618, 0.0943847
0.005, 0.0848007, -0.00942618, 0.104385
0.005, 0.0848007, 0.000573824, 0.0743847
0.005, 0.0848007, 0.000573824, 0.0843847
0.005, 0.0848007, 0.000573824, 0.0943847
0.005, 0.0848007, 0.000573824, 0.104385
0.005, 0.0848007, 0.000573824, 0.114385
0.005, 0.0848007, 0.0105738, 0.0743847
0.005, 0.0848007, 0.0105738, 0.0843847
0.005, 0.0848007, 0.0105738, 0.0943847
0.005, 0.0848007, 0.0105738, 0.104385
0.005, 0.0848007, 0.0105738, 0.114385
0.005, 0.0848007, 0.0205738, 0.0743847
0.005, 0.0848007, 0.0205738, 0.0843847
0.005, 0.0848007, 0.0205738, 0.0943847
0.005, 0.0848007, 0.0205738, 0.104385
0.005, 0.0848007, 0.0205738, 0.114385
0.005, 0.0848007, 0.0305738, 0.0743847
0.005, 0.0848007, 0.0305738, 0.0843847
0.005, 0.0848007, 0.0305738, 0.0943847
0.005, 0.0848007, 0.0305738, 0.104385
0.005, 0.0848007, 0.0305738, 0.114385
0.005, 0.0848007, 0.0405738, 0.0743847
0.005, 0.0848007, 0.0405738, 0.0843847
0.005, 0.0848007, 0.0405738, 0.0943847
0.005, 0.0848007, 0.0405738, 0.104385
0.005, 0.0848007, 0.0405738, 0.114385
0.005, 0.0848007, 0.0505738, 0.0743847
